%OpenBCI Raw EEG Data % %Sample Rate = 250.0 Hz %First Column = SampleIndex %Other Columns = EEG data in microvolts
-18, -53.82, -8.94, -37.35, -45.33, -36.59, -14.01, -24.25, -39.76
-17, -52.62, -8.76, -37.06, -45.84, -36.72, -10.93, -30.44, -38.87
-16, -52.95, -9.37, -35.81, -43.14, -33.55, -8.67, -29.75, -38.71
-15, -55.48, -11.96, -40.14, -44.17, -35.11, -8.02, -32.77, -38.22
-14, -55.97, -11.96, -40.66, -47.97, -32.34, -8.38, -26.58, -37.82
-13, -57.49, -13.88, -50.07, -46.31, -32.41, -6.62, -28.21, -36.93
-12, -65.92, -22.91, -49.11, -55.10, -42.47, -17.19, -34.80, -47.32
-11, -65.94, -22.49, -59.68, -50.56, -40.37, -12.54, -39.20, -47.10
-10, -73.56, -34.47, -57.98, -61.40, -50.98, -20.72, -46.16, -57.98
-9, -67.84, -28.86, -61.24, -55.14, -43.54, -14.26, -42.98, -51.77
-8, -76.85, -39.99, -57.82, -68.60, -55.28, -23.87, -49.00, -62.47
-7, -69.96, -36.97, -64.08, -58.47, -43.12, -10.53, -43.94, -53.62
-6, -83.98, -39.94, -63.88, -71.10, -56.17, -25.59, -51.83, -65.96
-5, -76.93, -28.27, -70.32, -60.57, -47.88, -14.77, -47.77, -59.19
-4, -85.65, -39.63, -73.31, -76.76, -64.26, -27.58, -60.55, -73.16
-3, -74.90, -29.06, -74.41, -65.85, -52.17, -15.96, -51.23, -63.61
-2, -83.39, -42.98, -76.71, -79.53, -65.38, -29.77, -56.71, -74.07
-1, -75.44, -38.49, -77.05, -68.33, -53.51, -17.77, -49.22, -66.30
0, -89.34, -53.42, -78.70, -83.22, -60.68, -29.73, -53.15, -76.09
-29, -86.10, -49.62, -82.77, -75.73, -54.05, -20.68, -54.49, -74.21
-28, -96.92, -62.56, -86.34, -91.37, -67.64, -35.00, -67.68, -88.24
-27, -89.05, -58.49, -86.81, -80.94, -57.18, -26.51, -65.13, -85.63
-26, -96.85, -67.41, -85.36, -93.27, -63.59, -35.83, -70.16, -92.27
-25, -89.47, -59.14, -81.32, -83.93, -54.00, -29.12, -65.27, -88.13
-24, -96.67, -63.05, -86.72, -90.57, -59.25, -31.65, -71.32, -93.52
-23, -95.06, -64.04, -83.80, -91.24, -56.91, -24.23, -74.12, -92.51
-22, -100.18, -69.20, -94.35, -94.35, -58.94, -27.31, -78.50, -94.61
-21, -99.06, -66.12, -95.75, -96.63, -58.20, -28.72, -77.85, -98.41
-20, -101.21, -67.79, -99.80, -97.19, -54.29, -25.39, -75.28, -93.45
-19, -98.21, -74.57, -107.69, -101.01, -56.57, -31.31, -75.93, -97.36
-18, -103.33, -84.09, -103.96, -107.02, -63.28, -35.27, -78.54, -102.48
-17, -101.75, -85.36, -113.21, -102.44, -57.82, -33.24, -77.49, -100.85
-16, -113.59, -94.46, -111.02, -111.71, -66.27, -44.10, -84.18, -111.56
-15, -108.23, -88.33, -113.23, -99.47, -56.37, -31.36, -79.97, -103.11
-14, -116.23, -94.32, -108.12, -112.30, -64.75, -42.76, -81.16, -109.75
-13, -107.33, -85.34, -111.98, -101.30, -51.74, -29.53, -70.45, -95.98
-12, -115.94, -98.06, -110.69, -114.37, -62.99, -39.76, -73.11, -106.26
-11, -109.21, -91.98, -119.74, -105.30, -52.71, -26.02, -66.92, -97.52
-10, -123.85, -105.39, -124.70, -122.20, -69.87, -43.88, -80.38, -114.42
-9, -115.47, -99.71, -131.90, -113.55, -60.93, -39.09, -84.09, -117.88
-8, -128.37, -112.27, -133.69, -130.02, -74.39, -57.94, -95.89, -133.28
-7, -128.19, -121.57, -142.92, -123.38, -71.53, -48.24, -97.30, -128.48
-6, -138.71, -126.73, -147.41, -135.03, -84.58, -58.14, -102.53, -134.22
-5, -132.97, -117.57, -146.74, -130.00, -75.62, -52.41, -96.31, -130.87
-4, -140.50, -123.20, -148.39, -133.37, -82.70, -59.17, -103.29, -137.26
-3, -149.26, -131.00, -153.29, -142.45, -89.47, -62.67, -108.05, -140.95
-2, -149.11, -130.53, -153.53, -141.87, -88.78, -61.58, -105.61, -139.88
-1, -155.43, -135.05, -156.86, -142.00, -90.19, -62.76, -101.99, -140.48
0, -154.58, -138.56, -158.52, -143.86, -85.61, -60.28, -95.93, -138.96
-29, -153.78, -139.23, -166.32, -140.70, -85.50, -59.21, -100.54, -138.45
-28, -152.80, -142.20, -161.47, -140.64, -84.87, -59.03, -103.11, -142.49
-27, -149.44, -138.74, -166.52, -136.28, -77.69, -53.53, -104.96, -139.01
-26, -155.43, -144.33, -166.01, -143.63, -84.96, -59.10, -111.20, -146.29
-25, -156.57, -142.34, -167.44, -133.93, -78.23, -51.23, -105.10, -139.81
-24, -165.36, -154.76, -163.95, -140.12, -84.40, -59.25, -105.97, -146.72
-23, -160.24, -148.97, -169.61, -133.10, -75.66, -52.68, -103.73, -141.22
-22, -169.16, -158.34, -164.69, -145.04, -86.01, -63.01, -107.91, -150.25
-21, -161.78, -152.37, -171.88, -134.29, -75.30, -51.61, -101.34, -141.04
-20, -176.29, -167.21, -173.14, -149.98, -87.04, -67.10, -106.80, -151.41
-19, -165.96, -158.03, -173.54, -137.46, -73.02, -56.35, -97.07, -140.82
-18, -175.64, -163.48, -169.65, -148.01, -81.29, -69.56, -100.78, -150.76
-17, -166.07, -155.57, -170.41, -133.93, -64.64, -56.75, -91.87, -140.10
-16, -181.74, -173.54, -178.66, -149.04, -80.96, -71.32, -106.46, -154.09
-15, -172.15, -167.86, -182.50, -138.71, -73.05, -59.63, -105.95, -148.64
-14, -184.87, -182.14, -187.71, -154.09, -88.56, -76.20, -119.83, -163.53
-13, -190.44, -181.63, -190.50, -160.31, -91.62, -76.51, -120.72, -165.87
-12, -184.67, -175.30, -187.96, -150.32, -81.09, -65.54, -110.95, -156.51
-11, -196.16, -186.15, -191.67, -157.98, -87.48, -68.24, -112.56, -158.32
-10, -189.41, -184.85, -188.87, -151.92, -78.41, -60.08, -106.91, -153.60
-9, -193.16, -190.75, -193.16, -157.69, -82.61, -69.60, -111.87, -159.48
-8, -194.55, -188.54, -185.56, -152.62, -74.88, -64.69, -106.15, -156.28
-7, -201.86, -196.02, -192.20, -153.85, -71.66, -63.59, -105.39, -154.03
-6, -193.61, -196.81, -199.96, -160.26, -75.79, -70.12, -113.55, -162.65
-5, -190.88, -196.09, -207.36, -160.60, -74.79, -69.80, -118.69, -165.09
-4, -186.59, -197.77, -217.57, -167.91, -79.86, -78.70, -126.31, -175.51
-3, -192.47, -199.78, -208.52, -172.82, -84.31, -84.27, -126.69, -181.16
-2, -187.44, -196.49, -215.36, -164.04, -77.81, -77.72, -123.49, -175.48
-1, -195.20, -205.21, -210.02, -175.71, -87.75, -90.73, -130.36, -187.26
0, -187.17, -195.53, -215.49, -168.89, -77.65, -83.35, -126.38, -182.37
-29, -198.62, -205.17, -208.27, -178.75, -83.68, -89.83, -124.34, -184.09
-28, -192.96, -203.15, -203.69, -161.58, -63.28, -71.91, -106.04, -165.38
-27, -202.26, -211.54, -202.71, -171.80, -73.74, -80.91, -109.93, -173.76
-26, -193.77, -203.02, -211.72, -157.94, -64.73, -69.20, -106.82, -164.62
-25, -204.12, -217.01, -212.32, -173.45, -79.75, -84.69, -116.50, -176.71
-24, -205.97, -218.40, -214.29, -172.44, -72.26, -81.49, -106.77, -169.99
-23, -195.73, -209.84, -212.10, -157.92, -57.49, -66.23, -92.87, -154.99
-22, -205.48, -218.62, -216.23, -168.38, -66.97, -77.25, -99.38, -163.03
-21, -198.64, -209.75, -217.88, -157.60, -55.92, -67.39, -91.11, -155.64
-20, -207.85, -216.10, -222.53, -170.59, -66.83, -80.62, -99.13, -164.51
-19, -197.66, -210.40, -220.19, -159.39, -54.16, -72.98, -92.25, -157.58
-18, -205.99, -218.89, -223.25, -168.89, -61.60, -76.69, -99.44, -164.13
-17, -202.51, -215.16, -221.06, -164.40, -57.82, -75.37, -98.10, -161.76
-16, -207.96, -222.71, -219.63, -167.30, -62.74, -80.06, -105.72, -163.37
-15, -203.51, -222.44, -210.58, -170.90, -60.53, -81.65, -102.10, -159.84
-14, -206.82, -227.34, -216.43, -169.34, -63.39, -79.95, -100.69, -156.48
-13, -206.42, -222.87, -207.60, -167.41, -63.26, -80.80, -97.12, -158.27
-12, -206.93, -219.87, -213.93, -170.86, -62.23, -88.16, -97.81, -157.20
-11, -203.74, -223.83, -201.59, -168.91, -59.10, -80.40, -90.90, -154.99
-10, -198.80, -218.96, -207.22, -164.26, -56.28, -80.27, -90.50, -151.86
-9, -202.93, -228.19, -198.68, -168.47, -60.37, -84.20, -87.60, -152.64
-8, -209.28, -234.00, -213.21, -165.36, -68.62, -78.88, -94.91, -156.42
-7, -202.02, -230.04, -214.62, -153.42, -56.26, -70.16, -84.69, -146.25
-6, -210.98, -239.88, -213.01, -164.13, -67.30, -83.04, -91.11, -158.41
-5, -200.25, -233.64, -213.26, -149.71, -57.29, -69.89, -87.57, -150.11
-4, -211.09, -244.62, -214.46, -166.19, -71.82, -86.97, -98.79, -165.38
-3, -206.06, -233.35, -218.94, -158.90, -62.72, -82.43, -100.29, -163.35
-2, -216.14, -239.34, -207.71, -174.03, -71.82, -94.03, -109.37, -172.31
-1, -201.37, -228.59, -205.93, -162.83, -57.67, -78.54, -103.40, -163.08
0, -198.39, -226.76, -196.76, -153.27, -55.63, -72.53, -100.18, -157.85
-29, -206.44, -237.40, -202.51, -164.84, -66.16, -81.27, -105.32, -162.50
-28, -195.09, -229.26, -203.00, -155.52, -56.93, -73.09, -100.16, -155.12
-27, -206.44, -233.84, -204.92, -164.02, -65.71, -81.41, -106.42, -164.11
-26, -197.37, -226.51, -192.76, -155.46, -50.05, -69.83, -90.73, -153.18
-25, -205.86, -239.63, -192.07, -160.22, -53.09, -72.64, -92.72, -153.76
-24, -199.47, -236.91, -195.49, -157.60, -54.90, -69.94, -94.55, -155.86
-23, -201.61, -234.34, -198.48, -164.91, -63.17, -80.53, -100.67, -161.92
-22, -201.61, -229.31, -192.40, -159.43, -60.98, -80.24, -95.73, -160.49
-21, -204.72, -224.66, -197.70, -162.34, -62.67, -84.20, -96.69, -162.16
-20, -202.35, -224.03, -189.81, -152.66, -45.69, -81.45, -78.07, -147.01
-19, -203.29, -228.05, -185.47, -157.04, -46.20, -79.93, -77.36, -147.28
-18, -192.36, -221.82, -191.33, -153.22, -41.55, -79.24, -77.43, -143.95
-17, -192.87, -218.98, -186.88, -147.10, -36.77, -78.16, -73.92, -138.54
-16, -195.56, -225.17, -180.98, -152.60, -44.32, -86.61, -74.16, -141.51
-15, -186.55, -213.19, -188.18, -141.26, -35.38, -75.35, -70.56, -131.09
-14, -195.60, -217.35, -181.14, -151.46, -47.70, -84.98, -75.24, -140.37
-13, -185.32, -207.69, -179.37, -135.23, -35.11, -72.53, -62.41, -126.85
-12, -193.10, -216.81, -174.70, -152.04, -45.31, -87.60, -67.66, -136.55
-11, -185.03, -211.22, -175.19, -137.15, -32.48, -77.81, -62.27, -126.69
-10, -194.17, -225.89, -180.24, -152.68, -45.82, -90.03, -72.64, -136.64
-9, -180.07, -210.78, -176.94, -140.66, -30.82, -75.88, -63.68, -123.43
-8, -188.13, -217.71, -175.53, -150.76, -39.96, -86.68, -70.21, -131.25
-7, -180.54, -206.95, -172.91, -143.81, -35.99, -82.48, -71.06, -127.27
-6, -170.83, -197.39, -164.26, -133.33, -23.07, -71.48, -62.27, -116.25
-5, -178.90, -206.28, -168.04, -140.06, -31.78, -82.61, -69.22, -122.11
-4, -170.19, -195.29, -164.67, -132.30, -22.84, -69.76, -61.69, -110.80
-3, -167.88, -193.81, -172.80, -133.44, -21.17, -69.47, -57.42, -109.37
-2, -162.41, -191.44, -166.72, -134.29, -17.70, -72.11, -53.35, -111.07
-1, -167.28, -194.62, -167.03, -134.04, -15.04, -76.55, -52.10, -109.86
0, -162.43, -194.50, -159.61, -133.44, -13.50, -79.89, -51.63, -112.43
-29, -157.87, -192.58, -167.88, -128.43, -13.79, -79.80, -55.54, -113.10
-28, -156.84, -191.62, -161.87, -129.82, -16.79, -83.04, -54.38, -116.18
-27, -150.27, -184.11, -163.26, -121.88, -9.88, -74.68, -48.75, -109.84
-26, -153.96, -184.29, -158.85, -128.14, -17.39, -82.23, -54.43, -117.12
-25, -148.86, -173.83, -162.68, -119.09, -10.73, -73.98, -54.34, -109.43
-24, -155.05, -180.38, -153.40, -128.79, -19.00, -83.06, -57.02, -117.30
-23, -144.73, -172.62, -156.13, -115.74, -7.53, -70.74, -52.21, -108.36
-22, -153.60, -178.14, -149.18, -125.15, -16.96, -82.79, -52.33, -115.45
-21, -145.93, -169.05, -148.57, -107.69, -0.22, -71.30, -38.47, -100.87
-20, -151.88, -182.73, -146.61, -124.21, -12.96, -81.87, -42.07, -108.07
-19, -144.35, -178.01, -144.79, -108.20, -1.94, -72.31, -34.22, -96.47
-18, -154.14, -186.61, -140.88, -121.21, -13.03, -81.79, -37.80, -103.67
-17, -137.80, -170.16, -143.97, -108.54, 1.77, -66.59, -24.39, -89.47
-16, -144.97, -175.60, -140.70, -117.64, -13.19, -79.33, -34.69, -99.22
-15, -131.88, -153.36, -139.43, -102.10, -0.72, -65.76, -30.09, -87.62
-14, -136.23, -156.95, -139.07, -113.70, -11.65, -73.98, -35.96, -93.39
-13, -126.62, -149.82, -130.56, -100.43, -1.81, -60.77, -29.84, -83.13
-12, -137.64, -156.31, -128.34, -108.81, -9.10, -67.10, -33.13, -86.93
-11, -129.98, -146.40, -123.58, -101.39, 0.13, -60.86, -24.86, -79.06
-10, -132.52, -154.67, -129.51, -106.04, -6.75, -69.45, -32.25, -84.60
-9, -127.34, -152.37, -125.19, -97.95, -2.10, -64.69, -34.29, -83.64
-8, -129.44, -151.48, -128.81, -103.80, -11.58, -62.36, -45.31, -87.86
-7, -123.58, -148.39, -119.76, -95.98, -8.74, -69.42, -40.55, -88.58
-6, -125.37, -151.08, -121.66, -103.96, -8.74, -69.89, -38.67, -86.17
-5, -126.69, -149.94, -115.69, -107.91, -14.15, -78.39, -37.13, -89.63
-4, -124.59, -146.56, -119.67, -103.78, -10.33, -81.81, -34.31, -86.59
-3, -123.18, -144.82, -125.04, -97.79, -8.99, -73.92, -35.23, -82.50
-2, -128.10, -146.76, -119.49, -100.36, -14.86, -83.77, -37.86, -88.13
-1, -117.08, -137.93, -117.53, -89.70, -3.84, -74.79, -30.55, -79.10
0, -117.55, -138.83, -109.66, -94.75, -8.23, -79.42, -28.92, -82.30
-29, -104.56, -124.99, -109.64, -78.12, 4.22, -64.04, -20.88, -70.65
-28, -109.61, -129.13, -103.78, -92.02, -4.34, -75.93, -22.64, -75.12
-27, -96.58, -118.06, -107.38, -79.42, 9.07, -64.64, -12.72, -62.50
-26, -109.37, -127.20, -106.62, -91.62, -3.02, -76.96, -19.92, -73.38
-25, -100.31, -116.30, -105.84, -75.84, 8.00, -65.45, -19.00, -65.62
-24, -106.15, -124.83, -100.00, -87.86, -2.82, -72.53, -23.74, -73.69
-23, -94.39, -113.61, -98.75, -71.06, 12.56, -54.85, -14.24, -60.75
-22, -94.44, -112.30, -90.77, -70.94, 17.43, -50.98, -8.00, -53.24
-21, -100.63, -119.51, -90.88, -75.59, 7.69, -61.20, -11.65, -58.76
-20, -90.50, -109.81, -87.86, -63.39, 17.97, -50.31, -6.73, -49.87
-19, -96.45, -116.92, -86.55, -74.32, 9.95, -59.57, -10.73, -54.20
-18, -86.86, -113.41, -78.90, -60.75, 19.69, -50.11, 3.17, -42.29
-17, -89.59, -119.94, -81.47, -63.50, 15.65, -53.15, 2.46, -42.04
-16, -82.03, -106.68, -73.20, -62.92, 20.72, -42.42, 5.19, -37.75
-15, -83.75, -103.22, -79.19, -62.76, 17.66, -55.10, -1.23, -43.81
-14, -79.46, -94.01, -72.49, -62.76, 15.49, -57.22, -3.44, -47.94
-13, -78.45, -86.30, -78.37, -67.41, 18.35, -56.71, 1.86, -46.31
-12, -69.83, -86.48, -71.30, -64.13, 18.08, -62.03, 3.84, -46.54
-11, -62.20, -86.43, -78.37, -54.23, 21.99, -50.58, 7.82, -39.16
-10, -64.78, -87.35, -75.79, -60.46, 17.59, -52.68, 6.12, -42.04
-9, -62.09, -80.80, -79.39, -49.82, 21.03, -48.28, 2.12, -38.91
-8, -70.68, -87.37, -74.77, -58.11, 13.12, -56.51, -2.79, -44.82
-7, -62.61, -80.67, -78.28, -46.02, 23.80, -43.85, 2.75, -33.08
-6, -65.13, -84.82, -69.85, -55.83, 15.53, -52.33, -0.92, -38.78
-5, -52.75, -74.25, -66.00, -35.58, 27.56, -36.59, 5.50, -25.97
-4, -58.74, -79.75, -59.21, -49.00, 20.43, -40.97, 7.17, -29.66
-3, -45.13, -68.51, -51.39, -29.39, 37.71, -17.17, 23.02, -6.06
-2, -57.85, -78.57, -54.56, -31.63, 19.69, -32.19, 8.38, -21.08
-1, -48.77, -65.96, -52.48, -23.60, 28.61, -38.67, 12.49, -17.43
0, -57.15, -73.22, -45.53, -30.35, 20.07, -40.41, 12.20, -23.09
-29, -44.41, -59.03, -50.43, -29.82, 31.16, -36.84, 18.82, -15.62
-28, -50.07, -66.50, -47.10, -38.62, 24.56, -47.94, 17.81, -18.95
-27, -41.60, -57.69, -41.42, -25.93, 37.26, -28.43, 27.45, -7.31
-26, -46.18, -63.30, -45.04, -27.25, 29.82, -35.03, 23.83, -11.04
-25, -38.40, -58.54, -46.36, -16.83, 38.04, -33.66, 27.92, -7.73
-24, -43.56, -63.10, -50.43, -29.64, 34.04, -38.76, 23.94, -12.63
-23, -33.71, -53.96, -40.64, -22.44, 35.49, -31.05, 23.51, -11.24
-22, -30.33, -51.77, -35.90, -27.45, 37.86, -29.55, 24.63, -8.87
-21, -23.96, -46.85, -23.67, -20.88, 42.67, -20.79, 30.02, -3.67
-20, -19.22, -46.11, -26.08, -15.47, 46.78, -27.56, 31.85, 2.35
-19, -15.69, -46.20, -29.82, -14.66, 47.77, -23.02, 31.49, 7.11
-18, -18.53, -47.54, -22.78, -17.86, 41.66, -26.82, 29.57, 4.56
-17, -9.92, -39.85, -21.06, -18.42, 52.44, -13.12, 39.27, 17.34
-16, -15.80, -37.51, -13.14, -17.57, 47.16, -19.58, 41.19, 12.76
-15, -5.45, -29.28, -15.53, -1.81, 60.39, -4.92, 47.83, 26.11
-14, -12.61, -32.99, -10.66, -14.71, 51.95, -19.09, 45.28, 17.14
-13, -2.79, -21.10, -21.10, 0.31, 57.56, -7.55, 43.99, 22.04
-12, -12.92, -30.64, -14.53, -10.64, 45.51, -15.53, 36.77, 14.60
-11, -3.06, -23.78, -10.01, 2.26, 60.46, -0.85, 49.67, 28.79
-10, -12.20, -33.51, -4.07, -4.22, 48.37, -14.19, 45.13, 20.09
-9, -0.36, -20.25, -0.54, 9.14, 60.31, -0.11, 53.71, 30.69
-8, -9.03, -30.69, 4.34, 0.60, 48.73, -3.80, 48.48, 22.24
-7, 2.68, -15.96, 2.39, 10.73, 61.22, -2.84, 53.76, 28.19
-6, -4.74, -23.38, 1.34, 1.32, 45.53, -14.33, 43.16, 16.47
-5, 5.59, -15.09, 5.25, 18.82, 58.47, 5.34, 51.99, 29.95
-4, -5.16, -21.68, 8.65, 7.11, 50.38, -7.98, 45.91, 24.99
-3, 5.34, -13.93, 11.29, 24.39, 56.64, 4.22, 52.33, 33.77
-2, -1.50, -18.17, 11.51, 2.19, 51.16, -0.74, 51.14, 31.94
-1, 7.02, -10.62, 14.86, 19.38, 59.03, 2.97, 58.58, 39.05
0, 7.29, -13.37, 10.97, 17.95, 53.82, 1.79, 56.33, 38.22
-29, 10.17, -5.74, 8.63, 18.24, 51.12, 2.97, 53.85, 41.78
-28, 15.47, -7.93, 20.09, 13.81, 57.78, 4.98, 62.38, 47.68
-27, 8.63, -8.99, 11.76, 11.85, 59.19, 2.10, 61.65, 47.77
-26, 7.55, -10.57, 19.29, 12.54, 57.96, 1.54, 65.67, 47.25
-25, 13.79, -6.44, 13.12, 19.45, 62.54, 7.53, 67.66, 51.43
-24, 12.76, -3.62, 20.47, 15.09, 57.04, 0.58, 65.02, 44.55
-23, 23.87, 7.89, 15.27, 24.77, 59.39, 11.67, 64.08, 49.98
-22, 25.48, 7.04, 27.22, 16.41, 55.88, 5.68, 65.47, 45.69
-21, 27.89, 2.01, 26.69, 18.73, 63.08, 5.12, 73.87, 50.85
-20, 36.63, 11.04, 21.52, 32.43, 72.62, 16.79, 80.44, 60.33
-19, 29.44, 3.82, 20.97, 18.26, 59.23, 1.25, 73.92, 49.82
-18, 38.33, 17.79, 18.57, 39.25, 66.21, 19.00, 74.88, 59.46
-17, 27.56, 11.35, 25.44, 28.70, 53.33, 8.49, 66.12, 51.74
-16, 39.07, 23.27, 29.01, 32.63, 66.94, 22.60, 71.32, 62.81
-15, 29.46, 12.79, 37.80, 24.90, 56.30, 6.24, 63.81, 52.37
-14, 41.89, 20.76, 39.61, 33.39, 71.82, 19.56, 73.74, 65.80
-13, 32.16, 6.62, 37.73, 21.30, 57.89, 6.24, 64.80, 53.93
-12, 42.02, 15.98, 42.94, 37.33, 69.04, 17.37, 72.89, 61.40
-11, 33.91, 8.78, 42.13, 28.21, 60.55, 9.81, 66.74, 56.17
-10, 46.25, 19.07, 47.50, 35.79, 71.46, 15.80, 72.78, 65.16
-9, 40.68, 20.99, 44.30, 23.27, 61.71, 6.84, 63.03, 56.62
-8, 49.29, 27.05, 46.13, 29.93, 62.12, 12.05, 62.41, 59.95
-7, 45.89, 20.59, 46.29, 28.92, 55.66, 12.72, 61.71, 61.76
-6, 40.48, 22.62, 46.11, 33.84, 47.63, 17.95, 59.01, 62.88
-5, 43.12, 21.57, 52.33, 39.47, 47.56, 14.28, 62.18, 63.05
-4, 44.68, 23.22, 42.92, 40.01, 47.88, 13.34, 60.98, 64.17
-3, 44.01, 20.94, 46.63, 32.32, 38.94, 3.20, 50.85, 55.43
-2, 45.60, 20.54, 47.86, 35.72, 42.51, 7.51, 51.21, 58.20
-1, 45.33, 15.49, 63.12, 28.70, 44.52, 9.32, 61.49, 59.79
0, 46.78, 19.02, 56.35, 41.35, 47.05, 18.62, 58.43, 63.90
-29, 40.39, 14.42, 60.33, 32.59, 34.47, 4.76, 48.97, 50.54
-28, 47.94, 21.06, 58.09, 52.71, 43.25, 20.36, 57.24, 62.67
-27, 43.43, 14.71, 62.61, 31.74, 34.40, 5.86, 49.53, 53.20
-26, 46.83, 26.31, 64.73, 46.74, 43.94, 14.86, 53.62, 59.08
-25, 40.41, 17.93, 74.63, 33.30, 38.00, 5.39, 55.99, 51.59
-24, 55.92, 26.35, 74.03, 46.87, 53.96, 20.32, 67.52, 65.24
-23, 47.34, 19.20, 73.67, 40.10, 35.92, 10.64, 57.06, 55.61
-22, 59.48, 32.10, 72.37, 61.00, 46.16, 25.95, 64.35, 67.90
-21, 52.15, 23.31, 76.04, 53.58, 36.10, 22.64, 63.61, 66.18
-20, 55.68, 34.87, 77.58, 65.20, 52.08, 45.66, 75.08, 82.32
-19, 52.44, 31.29, 71.10, 49.00, 38.24, 22.11, 61.42, 67.52
-18, 70.25, 47.07, 72.46, 51.12, 44.23, 29.97, 64.06, 72.08
-17, 66.00, 41.64, 70.39, 41.31, 32.30, 15.53, 58.49, 67.39
-16, 87.71, 52.77, 64.22, 51.16, 30.47, 17.01, 55.05, 67.03
-15, 89.45, 52.26, 58.58, 34.18, 19.16, 7.09, 46.36, 56.57
-14, 100.54, 60.77, 64.84, 41.15, 26.08, 16.63, 51.52, 62.58
-13, 101.28, 63.10, 49.98, 28.95, 13.37, 4.72, 35.85, 50.09
-12, 111.29, 75.77, 48.62, 19.89, 11.42, -2.70, 30.69, 44.73
-11, 113.99, 74.32, 46.22, 23.38, -0.20, -12.38, 22.06, 37.37
-10, 119.89, 75.35, 47.70, 24.21, -7.67, -13.63, 17.66, 31.90
-9, 139.18, 87.24, 37.06, -2.46, -23.69, -39.74, 3.33, 9.14
-8, 146.25, 95.26, 24.34, -1.72, -30.44, -51.99, -8.63, 1.45
-7, 151.05, 90.48, 36.30, -11.27, -36.41, -50.02, -11.38, -5.01
-6, 164.20, 96.47, 28.30, 2.32, -33.46, -43.07, -15.69, -4.76
-5, 159.95, 87.82, 39.23, -16.18, -42.09, -65.92, -19.54, -16.27
-4, 169.92, 100.14, 36.81, -1.30, -31.11, -53.67, -12.92, -9.12
-3, 164.84, 97.50, 35.36, -23.54, -46.78, -75.59, -23.94, -23.87
-2, 171.42, 106.37, 33.30, -8.87, -40.72, -65.65, -21.95, -15.89
-1, 163.77, 97.88, 39.83, -28.43, -57.38, -83.80, -32.77, -28.70
0, 182.19, 107.24, 50.74, -8.83, -38.00, -58.63, -17.50, -10.82
-29, 174.72, 98.97, 49.46, -17.99, -47.41, -74.19, -23.65, -19.04
-28, 188.51, 109.57, 53.26, -5.07, -35.11, -67.97, -16.29, -10.93
-27, 175.19, 96.74, 60.75, -15.74, -39.88, -67.90, -17.23, -15.07
-26, 180.00, 104.94, 59.86, 2.32, -25.59, -47.86, -6.86, -1.18
-25, 164.02, 93.30, 61.94, -11.60, -29.75, -62.96, -5.23, -4.58
-24, 172.58, 100.76, 62.94, -2.70, -17.30, -54.72, 1.52, 4.90
-23, 165.45, 94.21, 63.19, -0.92, -25.82, -58.18, -2.28, 1.41
-22, 171.42, 99.24, 70.99, 17.28, -19.22, -45.20, -1.12, 7.67
-21, 157.69, 93.61, 71.15, 7.42, -23.27, -47.23, -7.80, 5.14
-20, 161.13, 97.54, 87.51, 17.23, -6.93, -25.73, 6.57, 21.84
-19, 150.16, 93.65, 81.14, 21.97, -9.75, -20.03, 1.79, 26.58
-18, 149.09, 95.40, 84.27, 23.69, 2.88, -12.74, 13.41, 40.90
-17, 146.38, 89.88, 82.12, 31.47, 5.23, -8.11, 17.99, 50.18
-16, 141.84, 88.51, 92.67, 40.10, 11.20, 0.72, 26.42, 57.51
-15, 141.35, 86.52, 95.58, 44.68, 24.77, 5.95, 38.69, 68.58
-14, 137.98, 83.42, 108.94, 43.76, 27.49, 4.83, 46.29, 68.91
-13, 137.62, 87.26, 109.70, 52.91, 37.19, 16.74, 54.00, 76.62
-12, 128.81, 83.37, 118.46, 51.90, 33.15, 15.24, 54.99, 72.17
-11, 130.06, 91.53, 116.72, 65.18, 49.11, 36.75, 66.34, 84.20
-10, 123.85, 87.69, 121.77, 68.13, 46.18, 22.24, 68.33, 78.72
-9, 128.05, 94.30, 116.45, 80.49, 60.82, 35.34, 78.99, 92.13
-8, 121.37, 82.52, 121.66, 65.33, 53.04, 27.96, 74.43, 84.24
-7, 126.47, 93.01, 116.54, 80.98, 61.78, 38.47, 75.77, 91.73
-6, 115.47, 80.24, 127.45, 68.42, 53.62, 29.50, 72.11, 84.60
-5, 123.83, 87.51, 131.16, 88.60, 67.64, 52.66, 79.84, 98.82
-4, 116.34, 94.66, 130.11, 88.07, 66.30, 49.33, 80.13, 102.95
-3, 108.70, 85.00, 131.23, 73.85, 56.53, 42.27, 77.78, 102.71
-2, 116.92, 93.72, 136.66, 87.51, 73.02, 64.40, 92.40, 124.70
-1, 112.00, 87.98, 138.69, 82.48, 67.21, 56.35, 91.87, 125.82
0, 124.88, 94.88, 147.10, 95.67, 85.96, 66.74, 109.84, 139.45
-29, 115.18, 87.89, 152.66, 93.72, 83.19, 69.78, 114.78, 139.94
-28, 119.13, 92.22, 153.20, 103.80, 96.22, 75.26, 119.85, 142.09
-27, 105.63, 87.35, 145.20, 105.52, 88.16, 63.57, 111.58, 132.99
-26, 108.50, 94.37, 154.43, 101.43, 97.74, 74.32, 119.25, 142.72
-25, 104.03, 93.79, 144.71, 107.06, 87.28, 73.76, 104.38, 137.89
